step,epair,temperature,pressure,density,volume
0,-1484.4470161230701706,0,19374.806445454159984,1.002139390190229129,8000
100,-2679.8123034173695487,71.324803981848901913,5600.5558962412324036,1.0544899553494202493,8000
200,-2755.8443826953421194,84.240884982376968537,8496.4049724487013009,1.0694472596806179343,8000
300,-2764.9907429058871458,111.87101004181573671,7656.1936625881216969,1.073186585763417078,8000
400,-2753.5423308203889974,143.0690200650263364,8893.8892289224222623,1.0769259118462159996,8000
500,-2818.9575646684147614,150.29084785565237325,6837.0415060377017653,1.073186585763417078,8000
600,-2683.3444437654161447,160.27258822419554463,6207.7225431969254714,1.0507506292666208836,8000
700,-2703.0227736395804641,178.64404856471676908,5547.4941556866906467,1.0582292814322198371,8000
800,-2755.3562294064681737,200.90461362632689202,8669.9190075277820142,1.0731865857634173,8000
900,-2769.6590656938633401,203.76952285762058636,9484.6289502962263214,1.0731865857634173,8000
1000,-2718.6358730956585532,214.78077465428970072,6003.7497784999859505,1.0507506292666206615,8000
1100,-2640.6530549004414752,232.21499673000377584,6718.0938438868524827,1.0432719771010219301,8000
1200,-2697.5725301591292009,233.35221817543236966,6665.8715043535776203,1.0582292814322198371,8000
1300,-2665.5155264238751442,239.20269825017297194,6154.9392990600999838,1.0395326510182227864,8000
1400,-2719.1316775078603314,242.65005099298429059,6942.7607071196380275,1.0507506292666202175,8000
1500,-2736.3464747240573161,247.77115011691756763,9425.6595389532722038,1.0619686075150192028,8000
1600,-2644.4770371882705149,252.38670914956384195,7893.0175005438413791,1.0357933249354236427,8000
1700,-2691.8642828403121712,261.81814497830691835,7735.1922159364776235,1.0470113031838215178,8000
1800,-2675.6166841048639071,280.67540220986552413,10215.370763414097382,1.0619686075150187587,8000
1900,1199.1281713297707938,287.3922051895224854,51853.712329527064867,1.0395326510182227864,8000
2000,1124.0437077794726974,295.71704278479370487,52796.092588413986959,1.0544899553494202493,8000
2100,1102.3441272318571009,304.33605349700223996,53700.497485857958964,1.0657079335978181245,8000
2200,1245.8269825412469345,312.82768281399785337,50169.709012042396353,1.0320539988526242769,8000
2300,1155.9604852772497452,325.70119521611258051,52289.501838923584728,1.0470113031838210738,8000
2400,1249.8946184918374911,336.40443748500877064,50866.823383143877436,1.0320539988526236108,8000
2500,1653.7285178025845198,341.14882264521924071,59461.612939920945792,1.0507506292666204395,8000
2600,1177.528369897624998,350.87435642910389788,50986.558577129326295,1.0395326510182225643,8000
2700,1157.656178925167751,352.51563317470612446,52362.749026469697128,1.0507506292666208836,8000
2800,1275.5370832790454187,374.56930408189975878,50401.33343663100095,1.017096694521426592,8000
2900,1267.5351087944322899,365.71849478983972404,49309.956629990156216,1.0208360206042252916,8000
3000,1204.1449486391516075,372.0239491465052879,50532.894654443822219,1.0395326510182225643,8000
3100,1221.7380153490285011,390.27301563099695159,50363.220948620561103,1.0283146727698244671,8000
3200,1234.9185388761629838,397.2730152908707737,51233.593995790732151,1.0320539988526240549,8000
3300,1173.4418586280039563,398.43899294342315898,53245.253924233387806,1.0432719771010223742,8000
3400,1273.0625825960898965,417.51937113726137341,50838.290550921163231,1.0283146727698246892,8000
3500,2937.6292839272091442,404.95824260972716502,70092.413549661185243,1.0245753466870253234,8000
3600,2932.7131629992395574,408.41137647275667177,69620.348513666904182,1.0208360206042259577,8000
3700,2838.5984341889593452,430.37888027172448346,74645.475452403145027,1.0544899553494202493,8000
3800,2904.4388137023925083,435.95483616135408056,71939.049212083700695,1.0357933249354234206,8000
3900,2888.3808884491804747,434.98945130779276269,72160.701308290517773,1.0395326510182227864,8000
4000,2885.7447055742936755,428.26880227973396131,70965.052344542637002,1.0320539988526238329,8000
4100,3033.7468015824861141,442.12227727191879012,72911.454896406095941,1.0283146727698246892,8000
4200,3021.7264313171494905,433.53487278438444719,69725.667933151911711,1.0058787162730287168,8000
4300,3028.2645383162766848,426.67621787830205449,74689.21765696744842,1.0208360206042264018,8000
4400,2899.6912264000716277,428.00240826793913129,72866.474670640469412,1.0357933249354234206,8000
4500,2978.9802985307114795,443.15074025491742304,71466.518684768030653,1.0208360206042259577,8000
4600,3344.7134394634085766,425.81832431859129429,76177.389848035949399,1.0320539988526238329,8000
4700,6695.3575182542808761,432.92763005729312908,118554.04676162643591,1.0357933249354234206,8000
4800,6746.8047599953024474,422.10239703928493782,116486.38917609173222,1.0133573684386272262,8000
4900,6843.7436001599344308,439.05620531363604186,115072.38760702767468,0.99092141194183092079,8000
5000,6763.3710187293909257,445.14485383868537838,116873.14874458379927,1.0096180423558280825,8000
5100,6705.1560002865699062,425.23284582578764912,118992.76743584426004,1.0283146727698246892,8000
5200,6652.9530713105486939,420.60977709898401145,119900.19848328988883,1.0432719771010221521,8000
5300,6762.8524010461769649,431.25954804471945181,117580.07422929375025,1.0133573684386272262,8000
5400,6741.9339237233289168,428.18565657643654276,118618.99065156688448,1.0208360206042259577,8000
5500,6739.0081487698917044,420.86111770145635091,116094.70612793363398,1.0133573684386270042,8000
5600,6764.2284964078598932,418.17220534303908153,118714.6926830834127,1.0208360206042259577,8000
5700,6820.6538965129911958,419.30781120022265895,117440.20057699126482,1.002139390190228907,8000
5800,6763.3052677260366181,420.03631868862180454,117988.55342699147877,1.0133573684386272262,8000
5900,6847.7172986860423407,414.42417709964678352,121179.2471797587059,1.0283146727698246892,8000
6000,7243.8146278221774992,415.17634385135602315,125441.70433504803805,1.0245753466870251014,8000
6100,7391.579842567472042,431.57960899648134045,125400.09822351711045,1.0133573684386272262,8000
6200,7302.4736325721587491,445.50998103044571508,125371.53281935611449,1.0096180423558276384,8000
6300,7452.8984604106708503,415.63706766827829142,125223.13279807579238,0.97970343369343304563,8000
6400,7510.6641206630729357,411.29868316239486603,127462.05157886361121,1.0058787162730284948,8000
6500,7664.0148046231961416,414.94255899766682205,132323.50962458492722,1.002139390190228907,8000
6600,7734.2073059133927018,420.83999896038210409,132745.00703231952502,1.0058787162730284948,8000
6700,7713.2110268856758921,420.98468225563141232,129853.91977075890463,0.99092141194183103181,8000
6800,7642.2636846561517814,426.40789996854124411,130975.44056808318419,1.0133573684386272262,8000
6900,7655.4160469641083182,417.29964561266581313,129703.33535914823005,1.0058787162730284948,8000
7000,7663.2907855423463843,406.09805923469821209,132772.60810508561553,1.0096180423558278605,8000
7100,9078.7874285122125002,406.7408107021845467,147454.72213142478722,0.99466073802463028652,8000
7200,9051.9982307678565121,414.04285945615583842,145281.66994776373031,0.99466073802463006448,8000
7300,9141.8398251200396771,404.97313095583865561,148961.32169135691947,0.99840006410743009635,8000
7400,9081.9669204497859027,412.22022561033497823,145749.7438575932174,0.98718208585903166608,8000
7500,9087.0859613825305132,424.33655728314317912,147872.71586024243152,0.99466073802463006448,8000
7600,9055.4501782612096576,432.74816999933125317,147663.14009025099222,0.99092141194183103181,8000
7700,9103.6136914478847757,417.00188072009933649,147772.31277774937917,0.99466073802463050857,8000
7800,9080.127950994312414,417.05509425173329419,147122.5623629600741,0.99466073802463061959,8000
7900,9174.0597310169268894,412.81463090642165525,146112.34836725753848,0.96100680327943621695,8000
8000,9123.2531472184127779,428.92100981802451543,143455.27782168224803,0.97596410761063379091,8000
8100,9075.3580879074816039,415.99334912076727733,146988.90742849200615,0.98344275977623218932,8000
8200,9273.8040294812872162,421.84805439360337687,152248.30596245717607,0.99840006410742954124,8000
8300,9272.9461085030688992,408.65891123876065194,149211.88770706718788,0.98718208585903166608,8000
8400,9269.7660194252894144,404.95102857324275192,149630.94456851642462,0.97970343369343304563,8000
8500,9254.4396263337021082,417.15213946271853729,149893.91916409545229,0.99466073802463084164,8000
8600,9212.398543876799522,415.07184518679656549,152014.21357009920757,1.0058787162730284948,8000
8700,9574.1549490282377519,400.71276259958438004,156839.80449587787734,0.99466073802463028652,8000
8800,9457.9259682884512586,423.89944776851285724,154750.44599087198731,0.99466073802463061959,8000
8900,9619.4470395904900215,407.9252126523304014,153812.37554222522886,0.95726747719663662917,8000
9000,26999.594028897146927,408.03691268599970954,361676.19940887525445,0.9984000641074298743,8000
9100,27030.546037167663599,409.87427289356497795,361604.07663460535696,0.99466073802463050857,8000
9200,27013.563640814270912,397.47103432458601446,362188.31240730982972,0.9984000641074298743,8000
9300,27008.255814456817461,410.89518903219385493,363708.74453892500605,1.0058787162730284948,8000
9400,26992.941814626821724,408.43090613155499113,361492.10611081303796,1.0021393901902293511,8000
9500,27014.02059982645369,402.86429017040001099,363254.23558834113646,0.99840006410742965226,8000
9600,27342.428755529097543,397.60841588152442228,365969.09146014024736,0.99092141194183125386,8000
9700,27370.012354344682535,400.05543615390087098,367388.78438983042724,1.002139390190229129,8000
9800,27383.827665317487117,414.04036379591207151,365268.06615585630061,0.97970343369343249051,8000
9900,27477.893538770713349,430.91498509317085563,369952.2769123854232,0.9871820858590317771,8000
10000,27462.911387309351994,429.195340053939276,367460.56336402817396,0.98344275977623218932,8000
10100,27337.834445162807242,419.99456813282040457,365876.22311220085248,1.002139390190229129,8000
10200,27434.293576608171861,414.19570831645296494,369440.19706518435851,1.0096180423558276384,8000
10300,27471.405575652817788,408.85737848068941958,364309.32027360709617,0.9684854554450348374,8000
10400,27419.511893144008354,401.08158374991461415,368038.52151962619973,0.99840006410742965226,8000
10500,27774.308461177501158,411.53933620680788863,373589.11420074821217,0.98718208585903166608,8000
10600,28161.958864452339185,426.98362511019377052,379607.45461532054469,1.002139390190228907,8000
10700,28299.856301335414173,411.71644391899184257,381740.3647795743891,0.99466073802463050857,8000
10800,28455.642241944391571,421.73837746132039683,383215.12351940030931,0.9984000641074298743,8000
10900,28469.814791748543939,429.23346245261427612,383299.82020428398391,0.99466073802463028652,8000
11000,28538.814101197225682,439.73479201918922854,385096.22821250045672,0.99466073802463050857,8000
11100,28643.12413333501172,447.41581430761726779,391163.97095918597188,1.0208360206042257357,8000
11200,28694.34951004481627,450.21992260027843713,389326.2074819424306,1.002139390190228907,8000
11300,28651.298509413172724,450.79153901594600029,393422.19156075554201,1.0320539988526242769,8000
11400,28783.82406833335699,430.18461261541074236,389893.47788249951554,0.99840006410742965226,8000
11500,39393.274534233067243,429.45936801846403341,515272.83109321264783,0.99466073802463050857,8000
11600,39156.762187360509415,440.82738791360571895,512596.75583181338152,1.0058787162730284948,8000
11700,39252.110779512440786,435.25063553627848023,514030.23008843301795,0.99840006410742954124,8000
11800,40532.478846769838128,434.13918028797507986,534019.7929294371279,1.0133573684386270042,8000
11900,40699.013926028193964,408.76086898474386544,531452.65255328151397,0.97596410761063367989,8000
12000,40758.786826940726314,417.36863493602140807,533401.13139734277502,0.99840006410742931919,8000
12100,44930.919908833966474,406.17859623848897854,586327.20348000049125,1.028314672769824023,8000
12200,44890.394857476603647,408.71829853079242412,585828.55606982589234,1.0283146727698249112,8000
12300,44942.734548752232513,414.81549743652709594,588936.55977750790771,1.0395326510182225643,8000
12400,45064.431460552623321,411.69473237232750762,586277.76367214263882,0.99466073802463050857,8000
12500,45243.939274220792868,418.78149639040202601,586942.03029073914513,0.99466073802463028652,8000
12600,45164.970082685729722,418.93926149965096783,591079.22178899310529,1.0170966945214263699,8000
12700,46574.215394071681658,419.96954359695843095,609954.70312108297367,1.0245753466870253234,8000
12800,46615.28723688411992,437.04629421887949547,608106.52607816562522,1.0096180423558274164,8000
12900,46630.998494677151029,433.05070482250209807,608926.17730103759095,1.017096694521426592,8000
13000,46640.293686130724382,423.85314809636543032,612014.36628440779168,1.0208360206042257357,8000
13100,46814.151868580775044,428.34723446427130966,613249.96362947579473,1.0058787162730284948,8000
13200,46801.401878292032052,417.39925254037711966,611368.04378655320033,1.0058787162730284948,8000
13300,47105.125800568108389,418.93633648797873548,619621.33289502887055,1.0096180423558276384,8000
13400,46970.961947820156638,419.12441766166534762,617753.29438445449341,1.0133573684386274483,8000
13500,46980.707591926242458,423.20137596504162047,616855.24371428601444,1.0133573684386270042,8000
13600,47567.191015872507705,425.7282136232463472,623276.94077049638145,1.0058787162730284948,8000
13700,50150.762144114509283,426.05526617017221724,657395.63328420789912,1.017096694521426592,8000
13800,50570.238308443796996,411.57668481272031613,663810.03454237908591,1.0133573684386272262,8000
13900,50679.787434858008055,417.71827525755850274,670564.28471143101342,1.0283146727698244671,8000
14000,52904.740353029388643,413.55837096619336535,695030.13247068610508,1.0320539988526238329,8000
14100,50759.013610587964649,412.46343335102085348,669130.32993536163121,1.0170966945214263699,8000
14200,50786.907240671949694,408.53218519619071003,667081.23098857875448,0.99840006410742931919,8000
14300,51023.50004047161201,405.22236484667996592,673684.0140215116553,1.0208360206042259577,8000
14400,50986.828251979102788,410.64335421002834892,673284.28454295976553,1.0283146727698244671,8000
14500,50992.146103712933837,406.51077312581492151,673021.1397174220765,1.0320539988526242769,8000
14600,51019.189721546252258,406.52695258564608594,679015.8580259984592,1.0507506292666204395,8000
14700,54908.017481320886873,424.61724390877384394,722324.17202524153981,1.0208360206042259577,8000
14800,55006.982523528597085,432.44944021046978833,722119.0975875282893,1.0133573684386270042,8000
14900,54895.561432366826921,436.73573461395187678,722714.43232739774976,1.0395326510182225643,8000
15000,54924.937192592478823,434.97976525819814242,725739.88689245539717,1.0470113031838212958,8000
15100,56797.413929024609388,426.09787394922926751,750265.86908924754243,1.0507506292666204395,8000
15200,56914.771431753440993,432.87910979017902946,749422.05577005539089,1.0320539988526236108,8000
15300,59203.840966750765801,421.57138119309183821,779101.78750705276616,1.0245753466870251014,8000
15400,59238.160664687602548,428.95560839747156479,782471.21824208996259,1.0470113031838210738,8000
15500,59272.35964986156614,430.65252815031561795,781076.96767531055957,1.0395326510182223423,8000
15600,60284.793960496514046,433.75021351120534518,797375.09937595832162,1.0507506292666208836,8000
15700,60409.938368999595696,440.46222347937322183,798528.88425131014083,1.0395326510182227864,8000
15800,60385.517137901930255,422.50865226418335396,798874.6480211407179,1.0395326510182225643,8000
15900,60473.239215974092076,434.2955654658890694,802901.84458885982167,1.0544899553494202493,8000
16000,63901.238924890923954,428.67119886259609984,843163.72478311148006,1.0544899553494202493,8000
16100,64094.987947157125745,431.56343411395403109,847811.60046694276389,1.0507506292666206615,8000
16200,63884.991648695257027,439.75921926304079079,845399.82664054445922,1.0544899553494202493,8000
16300,64264.53684057159262,446.76824346325224724,852227.92662917403504,1.0619686075150192028,8000
16400,64354.400617164435971,422.79329885413369539,854454.11512688640505,1.0694472596806177123,8000
16500,64392.300831091022701,423.20316936299559529,854410.30548005970195,1.058229281432219393,8000
16600,64776.956707823257602,421.92146997796066898,859712.12439296557568,1.0544899553494202493,8000
16700,64717.669614231999731,415.6205000503467204,857899.4584562939126,1.0395326510182225643,8000
16800,64703.412223245672067,428.00714907247242991,859683.26709653344005,1.0507506292666215497,8000
16900,66994.909299206570722,429.36704349684748649,889599.83671953715384,1.0395326510182230084,8000
17000,67103.87078547955025,442.27018880213671537,892721.6203834930202,1.0432719771010221521,8000
17100,67932.103685480571585,450.34391020778099346,903256.02042425947729,1.0507506292666208836,8000
17200,68446.53763937902113,456.78594287112656502,917398.95086598338094,1.0657079335978183465,8000
17300,69740.502761334413663,456.51126384821765214,932124.20556398748886,1.0432719771010221521,8000
17400,69646.096418427856406,458.59104976228854866,929356.82813945459202,1.0432719771010221521,8000
17500,69618.085953212430468,470.39137387158120873,932760.13826221856289,1.0619686075150194249,8000
17600,69634.993959889412508,470.20896878520267137,933390.8911735023139,1.0619686075150192028,8000
17700,69804.037749404509668,487.78794040516214636,934844.58039367583115,1.0507506292666204395,8000
17800,80478.612008399912156,493.45611489116566872,1064915.6023637515027,1.0432719771010221521,8000
17900,80920.922437155080843,486.05842185580644355,1070313.5920772498939,1.0432719771010221521,8000
18000,80956.32045839431521,477.71025994217058042,1074686.225164024625,1.0544899553494195832,8000
18100,80826.721409226112883,485.02945656193901414,1076792.8989647163544,1.0806652379290153654,8000
18200,81028.020404940180015,475.77247058297410831,1073669.0146399228834,1.0507506292666204395,8000
18300,81091.313067566763493,483.80277870905990767,1072883.0802416042425,1.0357933249354234206,8000
18400,81058.369264026696328,476.81439340775023084,1077258.0577776955906,1.0619686075150194249,8000
18500,81245.369211940153036,485.4041144744023768,1081346.6882521980442,1.0619686075150192028,8000
18600,81473.175567502621561,477.38839912333281745,1080154.4042685022578,1.0507506292666204395,8000
18700,81322.192458906210959,471.21301566584031661,1079833.9644985694904,1.0619686075150189808,8000
18800,81542.354747328106896,482.17809803335524066,1084523.501556519419,1.0507506292666204395,8000
18900,83058.206233055607299,482.96866441574434248,1101201.8878697108012,1.0507506292666206615,8000
19000,83592.637537773931399,485.75997324385053844,1107819.5862854162697,1.0470113031838215178,8000
19100,84021.982069802921615,486.94769704083114448,1116453.8636497594416,1.0544899553494202493,8000
19200,84050.32426381460391,483.71186258538165248,1120187.3603690576274,1.0619686075150189808,8000
19300,84380.226344697424793,484.13816509562377632,1127338.553312095115,1.0769259118462164437,8000
19400,86029.360777798021445,474.45507929602695185,1149705.9378276404459,1.0769259118462159996,8000
19500,86146.523167705789092,470.58262275339598091,1151500.3234645200428,1.0731865857634173,8000
19600,86031.278825144298025,473.0472432908944711,1150810.1606417989824,1.0769259118462164437,8000
19700,86316.985887139337137,475.53294380486454429,1154299.4734787498601,1.0619686075150192028,8000
19800,86267.665157227616874,487.17292171353710728,1154440.3977070129476,1.0731865857634173,8000
19900,86324.986634800749016,478.17481688213632651,1156493.8514305776916,1.0694472596806177123,8000
20000,86548.47376066124707,480.78491038827871762,1158910.351478143828,1.0619686075150185367,8000
20100,89935.346476627586526,479.93622056749813964,1206063.3736027553678,1.0881438900946145409,8000
20200,89962.939557154371869,479.51933242393187129,1206886.9480896755122,1.0806652379290162536,8000
20300,90145.607502341343206,476.59327907582127182,1207193.3808734160848,1.073186585763416856,8000
20400,90140.63669275851862,473.40856511122706252,1207126.6333261728287,1.073186585763417078,8000
20500,97097.201386575819924,482.50205264321897403,1285511.353060902562,1.0544899553494204714,8000
20600,97167.140179675465333,469.2076260428916612,1289902.7419723609928,1.0619686075150187587,8000
20700,98409.501821069294238,462.25047057188123745,1302361.4884332492948,1.0544899553494198052,8000
20800,98473.864159624121385,458.20919968159512337,1305120.2417627442628,1.0507506292666204395,8000
20900,98447.419830435494077,455.86638251990211756,1306910.0636350060813,1.0657079335978181245,8000
21000,98398.255161462468095,463.42697356498587169,1307458.6648554382846,1.0694472596806177123,8000
21100,98469.964862267486751,453.54689699379264312,1307022.2167756503914,1.0657079335978185686,8000
21200,98446.020229567686329,449.39796776942927181,1304451.0469598665368,1.0544899553494202493,8000
21300,99386.912402423826279,450.50122533729353336,1323055.2101285553072,1.073186585763416856,8000
21400,731264.37008232984226,449.50388353777742623,8589132.0174774341285,1.0694472596806181564,8000
21500,108107.56610273517435,451.82055637648926449,1429549.860405149404,1.073186585763416856,8000
21600,108145.62079043113044,455.99137418431894275,1424665.9958870485425,1.0470113031838215178,8000
